data_vencimento,data_pagamento,valor,descricao,situacao
2025-01-14,2025-01-15,746.55,Pagamento,PAGA
2024-12-13,,448.86,Parcela,PENDENTE
2025-02-07,,214.22,Parcela,CANCELADA
2025-01-16,,336.00,Pagamento,CANCELADA
2024-12-24,2024-12-29,884.35,Parcela,PAGA
2024-12-16,,647.93,Pagamento,CANCELADA
2024-12-31,2025-01-04,579.12,Mensalidade,PAGA
2025-01-31,,238.29,Compra,CANCELADA
2025-02-07,,471.60,Serviço,PENDENTE
2025-02-01,,436.20,Pagamento,PENDENTE
2025-01-02,2025-01-12,208.90,Mensalidade,PAGA
2024-12-12,,447.66,Mensalidade,CANCELADA
2024-12-22,,223.93,Parcela,PENDENTE
2025-01-05,,680.17,Mensalidade,PENDENTE
2025-02-07,,528.90,Serviço,CANCELADA
2025-02-05,,625.85,Pagamento,CANCELADA
2025-01-15,,962.80,Pagamento,CANCELADA
2025-01-19,2025-01-28,425.41,Serviço,PAGA
2025-01-24,,464.38,Parcela,CANCELADA
2025-01-04,2025-01-06,219.02,Pagamento,PAGA
2024-12-19,,462.40,Mensalidade,CANCELADA
2025-01-29,,891.62,Compra,CANCELADA
2025-01-29,,791.80,Mensalidade,CANCELADA
2024-12-31,2025-01-09,667.28,Mensalidade,PAGA
2025-02-06,,192.72,Serviço,PENDENTE
2025-01-25,,952.92,Pagamento,CANCELADA
2025-01-16,,981.86,Compra,PENDENTE
2025-01-24,,672.93,Pagamento,CANCELADA
2025-01-26,,363.00,Compra,CANCELADA
2025-01-11,2025-01-20,254.70,Compra,PAGA
2025-01-10,2025-01-10,757.39,Mensalidade,PAGA
2025-01-28,2025-02-06,682.03,Parcela,PAGA
2025-01-23,2025-01-27,704.22,Serviço,PAGA
2025-02-05,,598.72,Serviço,PENDENTE
2024-12-26,2024-12-31,694.11,Mensalidade,PAGA
2025-01-04,,832.64,Serviço,CANCELADA
2024-12-31,,824.32,Compra,PENDENTE
2025-01-11,2025-01-16,573.06,Compra,PAGA
2024-12-24,,821.62,Parcela,PENDENTE
2025-01-10,2025-01-20,479.26,Mensalidade,PAGA
2025-01-11,,198.41,Mensalidade,CANCELADA
2025-01-08,2025-01-16,863.62,Serviço,PAGA
2025-01-12,,931.95,Parcela,PENDENTE
2025-01-07,,843.93,Pagamento,CANCELADA
2025-01-21,,412.46,Compra,CANCELADA
2025-01-19,2025-01-20,951.40,Parcela,PAGA
2025-01-15,2025-01-24,481.29,Compra,PAGA
2024-12-28,,209.48,Compra,CANCELADA
2024-12-10,,164.49,Pagamento,CANCELADA
2025-01-22,,408.36,Mensalidade,PENDENTE
2024-12-19,,350.28,Parcela,PENDENTE
2025-02-06,2025-02-11,733.17,Compra,PAGA
2024-12-11,,972.43,Compra,CANCELADA
2025-01-13,2025-01-14,845.01,Serviço,PAGA
2025-02-07,,377.46,Mensalidade,CANCELADA
2025-02-07,2025-02-10,307.98,Parcela,PAGA
2024-12-26,2024-12-26,720.44,Serviço,PAGA
2024-12-10,2024-12-12,597.48,Pagamento,PAGA
2024-12-31,,863.59,Parcela,CANCELADA
2024-12-12,2024-12-19,299.35,Compra,PAGA
2025-01-15,2025-01-22,536.21,Serviço,PAGA
2025-01-07,,243.02,Parcela,CANCELADA
2024-12-30,,257.63,Mensalidade,CANCELADA
2025-02-04,,460.47,Mensalidade,PENDENTE
2024-12-22,2024-12-23,619.09,Pagamento,PAGA
2025-01-12,2025-01-15,912.85,Serviço,PAGA
2025-01-03,,365.44,Compra,PENDENTE
2025-01-29,,359.28,Mensalidade,CANCELADA
2024-12-25,,871.43,Pagamento,PENDENTE
2024-12-17,,402.01,Serviço,CANCELADA
2025-02-05,,496.17,Compra,CANCELADA
2025-01-20,,983.16,Compra,CANCELADA
2024-12-28,,493.99,Serviço,CANCELADA
2025-01-28,,992.31,Mensalidade,CANCELADA
2025-01-17,,956.37,Mensalidade,PENDENTE
2025-01-06,,250.65,Parcela,PENDENTE
2025-01-27,,716.55,Pagamento,PENDENTE
2024-12-20,,354.09,Compra,CANCELADA
2025-02-02,2025-02-03,156.96,Pagamento,PAGA
2025-01-20,2025-01-25,496.14,Mensalidade,PAGA
2025-01-22,2025-01-30,748.74,Pagamento,PAGA
2025-02-02,,306.25,Serviço,CANCELADA
2024-12-25,2024-12-29,328.95,Compra,PAGA
2024-12-18,,239.10,Parcela,CANCELADA
2025-02-06,2025-02-14,816.54,Compra,PAGA
2025-01-07,,742.96,Compra,PENDENTE
2025-01-03,,489.54,Mensalidade,CANCELADA
2025-01-14,,964.37,Compra,CANCELADA
2025-01-07,,344.93,Compra,CANCELADA
2024-12-11,,459.23,Parcela,PENDENTE
2024-12-11,,131.99,Pagamento,PENDENTE
2025-01-02,,291.50,Pagamento,CANCELADA
2024-12-12,2024-12-12,450.31,Parcela,PAGA
2025-01-28,2025-02-04,866.95,Parcela,PAGA
2025-02-02,,294.91,Mensalidade,CANCELADA
2024-12-16,2024-12-20,234.78,Parcela,PAGA
2025-01-13,,135.90,Parcela,PENDENTE
2025-01-31,,796.81,Compra,PENDENTE
2024-12-22,2024-12-29,552.16,Pagamento,PAGA
2025-01-14,,916.14,Serviço,CANCELADA
2025-01-30,,493.56,Pagamento,CANCELADA
2024-12-22,2024-12-28,567.70,Pagamento,PAGA
2025-01-14,,787.34,Compra,PENDENTE
2025-01-29,2025-02-07,636.34,Mensalidade,PAGA
2024-12-20,,429.68,Compra,CANCELADA
2024-12-26,2025-01-03,470.28,Compra,PAGA
2025-02-07,,941.55,Pagamento,PENDENTE
2024-12-29,2025-01-07,975.61,Pagamento,PAGA
2025-01-21,2025-01-28,893.24,Pagamento,PAGA
2025-01-20,,548.53,Mensalidade,CANCELADA
2025-01-19,2025-01-26,567.87,Parcela,PAGA
2025-02-04,2025-02-09,964.99,Compra,PAGA
2025-01-23,,412.28,Serviço,PENDENTE
2025-01-24,2025-01-24,181.90,Parcela,PAGA
2024-12-11,,192.74,Compra,CANCELADA
2025-02-04,,320.57,Pagamento,PENDENTE
2024-12-29,2025-01-03,148.09,Pagamento,PAGA
2025-01-22,,326.21,Mensalidade,PENDENTE
2024-12-16,,659.66,Compra,CANCELADA
2025-02-03,2025-02-09,321.51,Compra,PAGA
2025-02-04,,537.45,Serviço,CANCELADA
2025-01-09,,805.22,Parcela,PENDENTE
2025-01-06,,550.63,Serviço,CANCELADA
2024-12-23,,908.76,Parcela,CANCELADA
2025-02-05,,906.25,Parcela,CANCELADA
2025-01-18,2025-01-25,935.76,Compra,PAGA
2025-01-02,,350.14,Serviço,PENDENTE
2024-12-27,,490.20,Pagamento,PENDENTE
2025-01-26,,697.74,Pagamento,PENDENTE
2025-02-02,2025-02-03,667.82,Mensalidade,PAGA
2025-01-07,,513.19,Pagamento,CANCELADA
2025-01-22,,796.58,Pagamento,CANCELADA
2024-12-19,,493.71,Compra,PENDENTE
2025-01-22,,444.66,Parcela,CANCELADA
2024-12-11,,234.21,Serviço,PENDENTE
2025-01-18,,911.10,Mensalidade,PENDENTE
2024-12-16,,681.10,Pagamento,CANCELADA
2025-01-05,,328.37,Serviço,CANCELADA
2024-12-28,,508.70,Mensalidade,PENDENTE
2025-01-24,,643.85,Serviço,PENDENTE
2024-12-31,,672.77,Pagamento,CANCELADA
2025-01-17,,823.11,Compra,PENDENTE
2025-01-14,,610.98,Parcela,PENDENTE
2024-12-20,2024-12-20,949.81,Mensalidade,PAGA
2025-02-04,,124.51,Parcela,CANCELADA
2025-01-11,,165.57,Compra,PENDENTE
2025-01-28,,423.38,Serviço,PENDENTE
2024-12-12,2024-12-17,111.79,Serviço,PAGA
2025-01-12,2025-01-15,781.39,Mensalidade,PAGA
2025-01-15,,710.47,Mensalidade,PENDENTE
2025-01-16,2025-01-25,603.53,Parcela,PAGA
2025-01-06,2025-01-12,796.84,Compra,PAGA
2024-12-11,,871.94,Serviço,PENDENTE
2025-01-18,2025-01-23,426.79,Mensalidade,PAGA
2025-01-13,,956.78,Compra,CANCELADA
2025-01-07,,853.07,Parcela,CANCELADA
2025-02-02,2025-02-04,848.23,Parcela,PAGA
2025-01-09,,338.35,Compra,CANCELADA
2024-12-10,,600.10,Compra,CANCELADA
2025-01-27,,404.95,Mensalidade,CANCELADA
2025-01-06,,521.04,Serviço,CANCELADA
2025-02-01,2025-02-09,974.99,Pagamento,PAGA
2024-12-17,,685.31,Pagamento,CANCELADA
2025-01-21,,776.97,Compra,PENDENTE
2024-12-11,2024-12-11,781.63,Serviço,PAGA
2024-12-12,,109.29,Mensalidade,CANCELADA
2025-02-01,2025-02-04,543.04,Pagamento,PAGA
2024-12-14,,566.79,Mensalidade,CANCELADA
2024-12-28,,582.30,Parcela,PENDENTE
2024-12-18,,127.01,Pagamento,CANCELADA
2025-01-31,,268.75,Parcela,PENDENTE
2024-12-20,,229.41,Serviço,PENDENTE
2024-12-23,2025-01-02,502.15,Mensalidade,PAGA
2025-01-21,,531.46,Serviço,CANCELADA
2024-12-17,2024-12-25,213.16,Serviço,PAGA
2025-01-10,2025-01-16,271.53,Serviço,PAGA
2025-01-12,,422.03,Serviço,CANCELADA
2024-12-29,,365.43,Serviço,PENDENTE
2024-12-19,,171.05,Pagamento,PENDENTE
2024-12-25,,548.49,Serviço,PENDENTE
2025-01-25,,162.14,Pagamento,CANCELADA
2025-01-12,,443.12,Parcela,PENDENTE
2025-01-31,2025-02-02,398.89,Compra,PAGA
2025-01-14,,781.45,Mensalidade,CANCELADA
2025-01-23,,706.19,Compra,CANCELADA
2025-01-03,,932.07,Parcela,CANCELADA
2024-12-17,,261.72,Pagamento,CANCELADA
2025-01-01,,178.81,Compra,PENDENTE
2025-01-28,2025-02-01,783.60,Pagamento,PAGA
2025-01-24,2025-02-01,843.31,Parcela,PAGA
2025-01-17,,595.13,Serviço,CANCELADA
2025-01-30,2025-02-02,550.96,Parcela,PAGA
2025-01-18,,699.05,Pagamento,CANCELADA
2024-12-28,,150.91,Serviço,PENDENTE
2025-01-23,,204.53,Parcela,PENDENTE
2024-12-16,,431.29,Serviço,CANCELADA
2025-01-18,2025-01-20,764.55,Serviço,PAGA
2025-02-01,,961.72,Parcela,CANCELADA
2024-12-10,2024-12-16,395.69,Parcela,PAGA
2025-01-14,,180.21,Compra,CANCELADA
2024-12-29,2025-01-08,916.70,Pagamento,PAGA
2025-01-23,,998.41,Pagamento,PENDENTE
2025-02-04,2025-02-04,835.11,Compra,PAGA
2025-02-02,,646.60,Compra,PENDENTE
2025-01-20,,535.72,Pagamento,PENDENTE
2025-01-01,,110.69,Pagamento,PENDENTE
2025-01-01,2025-01-01,930.33,Pagamento,PAGA
2024-12-15,2024-12-25,598.80,Parcela,PAGA
2025-01-29,,994.35,Pagamento,CANCELADA
2024-12-11,,331.92,Compra,CANCELADA
2025-01-20,2025-01-27,528.98,Compra,PAGA
2025-01-12,,747.44,Parcela,PENDENTE
2024-12-27,2024-12-30,536.70,Compra,PAGA
2025-01-05,,922.82,Serviço,PENDENTE
2025-01-20,2025-01-29,688.34,Pagamento,PAGA
2024-12-11,,343.04,Parcela,PENDENTE
2025-01-03,,760.42,Mensalidade,PENDENTE
2025-01-14,,518.82,Mensalidade,CANCELADA
2025-01-22,,730.75,Compra,PENDENTE
2024-12-29,2025-01-07,722.95,Pagamento,PAGA
2024-12-13,,641.29,Pagamento,PENDENTE
2024-12-11,2024-12-15,910.20,Mensalidade,PAGA
2025-01-15,2025-01-15,116.67,Pagamento,PAGA
2024-12-14,,669.58,Parcela,CANCELADA
2024-12-12,2024-12-13,247.73,Parcela,PAGA
2024-12-12,,929.28,Pagamento,CANCELADA
2024-12-18,,724.54,Parcela,PENDENTE
2025-01-31,,751.11,Serviço,PENDENTE
2025-01-11,,693.87,Parcela,PENDENTE
2025-01-19,,345.63,Compra,CANCELADA
2025-01-21,,721.57,Mensalidade,CANCELADA
2025-01-26,,688.62,Compra,PENDENTE
2025-01-24,2025-01-28,577.73,Pagamento,PAGA
2025-01-18,,399.11,Compra,CANCELADA
2025-02-04,2025-02-08,600.86,Mensalidade,PAGA
2025-01-27,,292.91,Pagamento,CANCELADA
2025-01-27,2025-02-05,953.89,Pagamento,PAGA
2025-01-23,,800.47,Parcela,CANCELADA
2024-12-30,2025-01-09,776.28,Compra,PAGA
2025-01-25,,843.86,Serviço,CANCELADA
2024-12-16,,911.67,Compra,PENDENTE
2025-01-13,,984.49,Compra,CANCELADA
2024-12-24,,257.86,Mensalidade,PENDENTE
2025-01-14,,955.40,Compra,CANCELADA
2025-01-15,,908.86,Serviço,CANCELADA
2025-01-03,,162.56,Parcela,PENDENTE
2024-12-25,2025-01-04,990.88,Pagamento,PAGA
2025-01-31,,761.85,Mensalidade,PENDENTE
2024-12-24,,149.00,Parcela,CANCELADA
2025-01-31,,523.85,Mensalidade,CANCELADA
2024-12-14,,239.89,Serviço,PENDENTE
2024-12-11,,694.87,Pagamento,CANCELADA
2025-01-10,,469.24,Compra,PENDENTE
2025-01-28,,856.74,Pagamento,CANCELADA
2024-12-17,,202.81,Compra,CANCELADA
2025-01-24,,699.75,Compra,CANCELADA
2025-01-18,2025-01-22,148.11,Compra,PAGA
2024-12-27,,454.53,Mensalidade,CANCELADA
2025-01-25,,997.38,Serviço,CANCELADA
2024-12-17,,872.27,Parcela,PENDENTE
2025-02-03,2025-02-08,607.59,Compra,PAGA
2024-12-09,,651.18,Parcela,CANCELADA
2024-12-22,2024-12-29,832.71,Serviço,PAGA
2025-02-03,,608.58,Serviço,PENDENTE
2024-12-30,,756.42,Mensalidade,CANCELADA
2025-01-07,,486.07,Mensalidade,PENDENTE
2024-12-28,2025-01-02,427.97,Compra,PAGA
2025-01-22,2025-01-27,995.92,Mensalidade,PAGA
2025-02-01,2025-02-06,371.69,Serviço,PAGA
2025-02-05,,259.83,Compra,CANCELADA
2025-01-15,2025-01-15,832.40,Parcela,PAGA
2024-12-26,2024-12-27,847.24,Compra,PAGA
2024-12-30,,329.84,Pagamento,PENDENTE
2025-01-18,2025-01-25,918.89,Serviço,PAGA
2024-12-16,2024-12-25,754.39,Compra,PAGA
2025-01-29,,771.09,Serviço,PENDENTE
2024-12-16,,215.95,Mensalidade,PENDENTE
2025-01-25,,856.21,Compra,CANCELADA
2025-02-03,,471.35,Serviço,PENDENTE
2024-12-28,2024-12-28,785.86,Compra,PAGA
2024-12-10,,233.77,Serviço,CANCELADA
2024-12-30,2025-01-08,893.12,Pagamento,PAGA
2025-01-24,,466.16,Pagamento,CANCELADA
2025-01-19,2025-01-29,820.20,Compra,PAGA
2024-12-26,2025-01-05,724.36,Serviço,PAGA
2025-01-02,2025-01-06,199.16,Serviço,PAGA
2025-01-25,2025-01-25,348.01,Mensalidade,PAGA
2025-02-02,,347.58,Pagamento,CANCELADA
2024-12-22,2024-12-25,542.75,Compra,PAGA
2025-01-06,,684.10,Compra,CANCELADA
2024-12-11,,146.39,Parcela,PENDENTE
2025-02-01,,582.57,Pagamento,CANCELADA
2025-02-01,,303.38,Compra,CANCELADA
2025-01-25,2025-01-26,744.78,Compra,PAGA
2024-12-21,2024-12-24,545.22,Compra,PAGA
2024-12-09,2024-12-11,720.81,Parcela,PAGA
2025-01-25,,263.94,Parcela,PENDENTE
2024-12-22,2024-12-29,691.43,Parcela,PAGA
2024-12-13,,819.41,Parcela,PENDENTE
2025-01-29,2025-01-30,183.24,Parcela,PAGA
2024-12-12,2024-12-16,444.59,Mensalidade,PAGA
2025-01-01,2025-01-02,887.19,Compra,PAGA
2024-12-20,,548.54,Mensalidade,CANCELADA
2024-12-18,,843.82,Serviço,CANCELADA
2025-02-03,2025-02-08,220.10,Parcela,PAGA
2025-01-01,,581.96,Parcela,CANCELADA
2025-01-31,,800.33,Serviço,PENDENTE
2025-01-21,,670.75,Mensalidade,PENDENTE
2025-01-14,,823.64,Pagamento,PENDENTE
2025-01-24,,564.84,Pagamento,PENDENTE
2024-12-20,,102.24,Serviço,CANCELADA
2024-12-09,,424.91,Mensalidade,PENDENTE
2025-01-28,,753.73,Pagamento,PENDENTE
2025-01-22,,272.07,Serviço,PENDENTE
2025-01-04,,967.22,Mensalidade,CANCELADA
2025-01-22,,640.90,Mensalidade,CANCELADA
2024-12-25,2025-01-04,197.77,Compra,PAGA
2024-12-22,,832.17,Pagamento,PENDENTE
2024-12-14,,957.08,Parcela,CANCELADA
2025-01-17,2025-01-19,644.76,Mensalidade,PAGA
2024-12-12,2024-12-21,609.91,Pagamento,PAGA
2025-01-04,,293.07,Serviço,CANCELADA
2025-02-04,,234.87,Mensalidade,PENDENTE
2025-01-24,,666.02,Serviço,CANCELADA
2025-01-13,,788.58,Mensalidade,PENDENTE
2025-01-23,2025-01-26,586.05,Pagamento,PAGA
2025-01-10,2025-01-13,270.55,Mensalidade,PAGA
2025-01-25,,802.99,Pagamento,CANCELADA
2025-02-07,,387.53,Parcela,CANCELADA
2025-01-16,,336.41,Parcela,PENDENTE
2025-01-14,,964.61,Serviço,PENDENTE
2025-02-01,,834.01,Compra,PENDENTE
2025-01-30,,202.54,Compra,CANCELADA
2025-01-16,,287.76,Parcela,PENDENTE
2025-01-05,,456.71,Parcela,CANCELADA
2024-12-27,2024-12-28,838.52,Parcela,PAGA
2025-01-04,,374.22,Parcela,CANCELADA
2024-12-24,,414.85,Parcela,CANCELADA
2024-12-21,,884.46,Parcela,CANCELADA
2024-12-20,2024-12-20,147.70,Serviço,PAGA
2024-12-21,2024-12-23,829.48,Serviço,PAGA
2024-12-11,,609.45,Serviço,CANCELADA
2025-01-14,,320.77,Pagamento,CANCELADA
2025-01-13,,253.23,Serviço,CANCELADA
2025-02-06,2025-02-10,193.95,Serviço,PAGA
2024-12-09,2024-12-19,834.30,Parcela,PAGA
2024-12-14,,517.03,Serviço,CANCELADA
2025-02-07,,154.09,Parcela,CANCELADA
2024-12-13,,475.10,Serviço,CANCELADA
2025-01-03,,358.72,Serviço,PENDENTE
2025-01-03,2025-01-03,123.14,Compra,PAGA
2024-12-09,,533.63,Pagamento,PENDENTE
2025-02-02,2025-02-07,144.95,Serviço,PAGA
2024-12-13,,751.23,Mensalidade,PENDENTE
2025-01-13,2025-01-15,311.18,Compra,PAGA
2024-12-25,,414.45,Mensalidade,PENDENTE
2024-12-30,,463.46,Parcela,PENDENTE
2025-01-19,,522.23,Pagamento,CANCELADA
2025-01-21,,856.55,Compra,PENDENTE
2024-12-28,,420.18,Mensalidade,PENDENTE
2025-01-14,2025-01-15,309.50,Compra,PAGA
2025-02-03,2025-02-08,915.28,Parcela,PAGA
2025-01-03,,464.10,Parcela,PENDENTE
2024-12-18,,215.57,Mensalidade,PENDENTE
2024-12-27,2025-01-01,665.28,Pagamento,PAGA
2025-01-24,2025-01-24,472.20,Parcela,PAGA
2025-01-27,2025-01-29,305.65,Mensalidade,PAGA
2024-12-19,2024-12-21,949.23,Pagamento,PAGA
2024-12-27,2024-12-30,136.13,Serviço,PAGA
2025-01-18,2025-01-21,739.73,Serviço,PAGA
2025-01-06,,306.58,Mensalidade,CANCELADA
2024-12-20,,264.77,Serviço,CANCELADA
2025-01-19,,337.50,Parcela,PENDENTE
2025-02-07,,955.46,Pagamento,PENDENTE
2025-02-07,,503.16,Pagamento,PENDENTE
2025-02-05,,320.66,Mensalidade,PENDENTE
2024-12-27,,331.27,Parcela,PENDENTE
2025-01-07,2025-01-11,601.31,Parcela,PAGA
2024-12-27,,386.67,Parcela,PENDENTE
2024-12-28,,693.94,Mensalidade,PENDENTE
2025-02-02,,341.70,Parcela,CANCELADA
2025-01-18,,206.75,Serviço,CANCELADA
2025-02-07,2025-02-07,573.30,Pagamento,PAGA
2025-01-01,,154.23,Compra,PENDENTE
2024-12-21,2024-12-23,893.33,Mensalidade,PAGA
2025-02-06,,405.22,Compra,CANCELADA
2025-02-06,,737.55,Compra,CANCELADA
2025-01-05,2025-01-08,317.05,Compra,PAGA
2025-01-14,2025-01-21,111.21,Parcela,PAGA
2025-01-18,,738.21,Mensalidade,PENDENTE
2024-12-14,,957.29,Pagamento,CANCELADA
2025-02-04,2025-02-13,486.75,Serviço,PAGA
2025-01-03,2025-01-10,758.99,Pagamento,PAGA
2025-01-23,2025-01-24,380.20,Parcela,PAGA
2024-12-18,,555.43,Pagamento,PENDENTE
2024-12-13,,641.33,Pagamento,PENDENTE
2025-01-05,2025-01-09,117.73,Pagamento,PAGA
2025-01-19,,701.39,Parcela,PENDENTE
2024-12-20,2024-12-27,320.15,Serviço,PAGA
2024-12-09,2024-12-09,577.33,Compra,PAGA
2025-01-02,,870.85,Compra,CANCELADA
2025-02-02,,238.37,Serviço,PENDENTE
2024-12-22,,815.11,Pagamento,CANCELADA
2025-01-03,2025-01-10,739.31,Parcela,PAGA
2025-01-18,,220.02,Serviço,CANCELADA
2024-12-27,,406.22,Compra,CANCELADA
2024-12-28,,458.62,Parcela,CANCELADA
2025-01-29,2025-02-07,691.85,Pagamento,PAGA
2024-12-16,,785.44,Pagamento,CANCELADA
2024-12-22,2024-12-29,140.36,Parcela,PAGA
2024-12-23,,375.92,Mensalidade,CANCELADA
2024-12-24,,779.59,Compra,PENDENTE
2025-01-04,2025-01-08,467.23,Serviço,PAGA
2025-01-31,,426.90,Compra,PENDENTE
2025-02-01,,497.69,Parcela,PENDENTE
2025-01-01,,703.17,Mensalidade,CANCELADA
2025-01-22,2025-01-26,307.26,Compra,PAGA
2025-01-13,2025-01-15,697.98,Mensalidade,PAGA
2025-01-07,,873.12,Compra,CANCELADA
2024-12-11,,966.21,Pagamento,PENDENTE
2025-01-24,,600.11,Serviço,CANCELADA
2025-01-06,2025-01-09,450.85,Serviço,PAGA
2024-12-13,,670.74,Serviço,PENDENTE
2025-01-04,,359.25,Serviço,CANCELADA
2025-02-05,2025-02-11,968.92,Compra,PAGA
2025-01-20,2025-01-25,827.45,Mensalidade,PAGA
2025-01-04,2025-01-07,265.28,Mensalidade,PAGA
2025-01-26,,623.08,Parcela,PENDENTE
2025-01-20,,480.47,Compra,PENDENTE
2024-12-31,2025-01-05,181.20,Serviço,PAGA
2024-12-16,,862.70,Mensalidade,PENDENTE
2025-01-11,2025-01-20,930.86,Serviço,PAGA
2024-12-20,2024-12-22,800.40,Serviço,PAGA
2025-01-14,,205.41,Pagamento,PENDENTE
2025-01-21,,492.08,Parcela,PENDENTE
2025-01-28,2025-01-29,838.74,Compra,PAGA
2025-02-06,,952.93,Pagamento,PENDENTE
2025-02-07,,879.28,Parcela,PENDENTE
2024-12-28,,832.52,Serviço,PENDENTE
2025-02-01,,317.01,Compra,CANCELADA
2024-12-29,2025-01-04,669.10,Mensalidade,PAGA
2025-01-18,,336.37,Serviço,CANCELADA
2024-12-20,,620.02,Pagamento,PENDENTE
2025-01-17,,234.89,Compra,CANCELADA
2025-01-05,,362.67,Pagamento,CANCELADA
2025-01-09,,133.07,Mensalidade,CANCELADA
2024-12-30,,590.80,Parcela,PENDENTE
2024-12-30,,903.84,Pagamento,PENDENTE
2024-12-16,,678.78,Pagamento,PENDENTE
2025-02-02,,305.68,Compra,CANCELADA
2025-01-25,2025-01-26,714.90,Serviço,PAGA
2025-01-14,2025-01-14,785.58,Serviço,PAGA
2024-12-30,,108.11,Mensalidade,PENDENTE
2025-02-05,,522.99,Pagamento,PENDENTE
2025-01-17,,155.11,Serviço,CANCELADA
2025-01-24,2025-01-29,452.51,Compra,PAGA
2025-01-07,,432.54,Pagamento,CANCELADA
2025-02-04,,381.42,Mensalidade,PENDENTE
2025-01-04,,995.41,Compra,CANCELADA
2024-12-14,,360.03,Pagamento,PENDENTE
2025-02-06,,649.69,Pagamento,PENDENTE
2024-12-22,,558.09,Parcela,PENDENTE
2025-01-06,,507.37,Mensalidade,CANCELADA
2025-02-06,,982.79,Parcela,CANCELADA
2025-01-14,,319.55,Compra,PENDENTE
2024-12-26,,670.83,Mensalidade,CANCELADA
2024-12-28,,917.00,Compra,PENDENTE
2025-01-27,2025-02-04,446.75,Pagamento,PAGA
2025-01-05,,834.77,Serviço,PENDENTE
2025-01-19,,841.67,Serviço,CANCELADA
2025-01-05,,355.48,Serviço,CANCELADA
2025-01-19,,166.47,Compra,CANCELADA
2025-01-15,,521.95,Parcela,PENDENTE
2025-01-18,,585.22,Pagamento,CANCELADA
2025-01-15,2025-01-18,577.97,Serviço,PAGA
2024-12-30,2025-01-03,388.81,Compra,PAGA
2024-12-12,,974.61,Serviço,PENDENTE
2025-01-19,,485.57,Mensalidade,CANCELADA
2025-01-20,2025-01-21,904.01,Serviço,PAGA
2025-01-24,,624.86,Mensalidade,CANCELADA
2025-01-28,2025-01-28,270.72,Compra,PAGA
2025-01-12,,268.31,Pagamento,CANCELADA
2025-01-31,2025-02-03,531.72,Pagamento,PAGA
2024-12-27,,141.44,Compra,CANCELADA
2025-01-29,2025-02-06,995.43,Serviço,PAGA
2025-01-02,,970.68,Pagamento,PENDENTE
2025-01-14,,748.86,Parcela,CANCELADA
2025-01-05,2025-01-06,226.91,Mensalidade,PAGA
2024-12-21,,226.30,Compra,PENDENTE
2024-12-28,,103.63,Parcela,CANCELADA
2024-12-25,2025-01-03,373.84,Mensalidade,PAGA
2025-01-06,,570.19,Serviço,PENDENTE
2025-01-10,,980.28,Serviço,PENDENTE
2025-01-27,,463.07,Pagamento,PENDENTE
2025-01-04,2025-01-06,921.21,Serviço,PAGA
2025-01-01,2025-01-08,630.49,Serviço,PAGA
2025-01-29,,192.31,Serviço,PENDENTE
2025-02-02,,392.03,Serviço,CANCELADA
2025-01-18,,425.33,Mensalidade,CANCELADA
2025-01-08,2025-01-17,167.37,Compra,PAGA
2025-02-05,2025-02-13,185.94,Pagamento,PAGA
2024-12-20,,789.04,Parcela,PENDENTE
2024-12-16,2024-12-18,987.93,Serviço,PAGA
2025-01-01,,982.30,Mensalidade,CANCELADA
2024-12-17,2024-12-24,307.63,Pagamento,PAGA
2024-12-11,2024-12-21,407.28,Parcela,PAGA
2025-01-01,2025-01-09,965.84,Pagamento,PAGA
2024-12-15,,643.12,Serviço,PENDENTE
2024-12-22,,137.95,Parcela,CANCELADA
2025-01-11,,272.39,Parcela,PENDENTE
2025-01-30,,569.59,Serviço,PENDENTE
2025-01-28,,867.24,Serviço,CANCELADA
2024-12-13,,560.51,Parcela,PENDENTE
2025-01-29,2025-01-30,908.59,Compra,PAGA
2025-01-04,,173.04,Serviço,PENDENTE
2025-01-24,,890.84,Parcela,CANCELADA
2024-12-16,2024-12-18,467.23,Pagamento,PAGA
2025-01-03,,128.99,Pagamento,CANCELADA
2024-12-18,2024-12-22,859.44,Serviço,PAGA
2025-01-20,,381.29,Compra,PENDENTE
2025-02-03,,163.99,Compra,CANCELADA
2024-12-14,,516.63,Mensalidade,CANCELADA
2024-12-11,,598.90,Parcela,PENDENTE
2025-01-16,2025-01-18,321.00,Compra,PAGA
2024-12-19,,911.58,Serviço,PENDENTE
2025-01-31,2025-02-01,571.58,Parcela,PAGA
2024-12-28,,368.22,Parcela,CANCELADA
2025-01-07,,354.75,Serviço,PENDENTE
2024-12-26,2024-12-30,288.69,Mensalidade,PAGA
2024-12-17,,545.86,Serviço,CANCELADA
2024-12-11,,674.05,Mensalidade,PENDENTE
2025-01-13,,183.87,Serviço,PENDENTE
2025-01-22,2025-01-29,617.98,Compra,PAGA
2025-01-15,,333.54,Compra,PENDENTE
2025-01-31,,317.33,Parcela,CANCELADA
2025-01-10,2025-01-19,178.35,Parcela,PAGA
2025-02-05,,426.82,Pagamento,PENDENTE
2024-12-20,,414.99,Pagamento,PENDENTE
2025-01-22,2025-01-23,599.92,Mensalidade,PAGA
2025-01-13,,790.37,Serviço,PENDENTE
2024-12-15,,324.56,Pagamento,PENDENTE
2025-01-23,2025-01-31,294.60,Serviço,PAGA
2025-01-08,,452.02,Parcela,PENDENTE
2025-01-08,,437.04,Serviço,CANCELADA
